pcnose_host_time_utc,pcnose_elapsed_s,pcnose_device_time_s,pcnose_therm1_volts,pcnose_battery_raw,pcnose_flag,pcnose_sd_field1_hex,pcnose_sd_field2_hex,pcnose_sensor_mask_hex,pcnose_active_sensor_count,pcnose_S1_kohm,pcnose_S2_kohm,pcnose_S3_kohm,pcnose_S4_kohm,pcnose_S5_kohm,pcnose_S6_kohm,pcnose_S7_kohm,pcnose_S8_kohm,pcnose_S9_kohm,pcnose_S10_kohm,pcnose_S11_kohm,pcnose_S12_kohm,pcnose_S13_kohm,pcnose_S14_kohm,pcnose_S15_kohm,pcnose_S16_kohm,pcnose_S17_kohm,pcnose_S18_kohm,pcnose_S19_kohm,pcnose_S20_kohm,pcnose_S21_kohm,pcnose_S22_kohm,pcnose_S23_kohm,pcnose_S24_kohm,pcnose_S25_kohm,pcnose_S26_kohm,pcnose_S27_kohm,pcnose_S28_kohm,pcnose_S29_kohm,pcnose_S30_kohm,pcnose_S31_kohm,pcnose_S32_kohm,pcnose_raw_frame,pose_minus_pcnose_ms,pose_host_timestamp_utc,pose_elapsed_s,camera_timestamp_ms,frame_number,tag_0_visible,tag_0_rms_px,tag_0_cam_x_cm,tag_0_cam_y_cm,tag_0_cam_z_cm,tag_0_cam_rvec_x_rad,tag_0_cam_rvec_y_rad,tag_0_cam_rvec_z_rad,tag_0_desk_x_cm,tag_0_desk_y_cm,tag_0_desk_z_cm,tag_0_desk_rvec_x_rad,tag_0_desk_rvec_y_rad,tag_0_desk_rvec_z_rad,tag_1_visible,tag_1_rms_px,tag_1_cam_x_cm,tag_1_cam_y_cm,tag_1_cam_z_cm,tag_1_cam_rvec_x_rad,tag_1_cam_rvec_y_rad,tag_1_cam_rvec_z_rad,tag_1_desk_x_cm,tag_1_desk_y_cm,tag_1_desk_z_cm,tag_1_desk_rvec_x_rad,tag_1_desk_rvec_y_rad,tag_1_desk_rvec_z_rad,tag_2_visible,tag_2_rms_px,tag_2_cam_x_cm,tag_2_cam_y_cm,tag_2_cam_z_cm,tag_2_cam_rvec_x_rad,tag_2_cam_rvec_y_rad,tag_2_cam_rvec_z_rad,tag_2_desk_x_cm,tag_2_desk_y_cm,tag_2_desk_z_cm,tag_2_desk_rvec_x_rad,tag_2_desk_rvec_y_rad,tag_2_desk_rvec_z_rad,tag_3_visible,tag_3_rms_px,tag_3_cam_x_cm,tag_3_cam_y_cm,tag_3_cam_z_cm,tag_3_cam_rvec_x_rad,tag_3_cam_rvec_y_rad,tag_3_cam_rvec_z_rad,tag_3_desk_x_cm,tag_3_desk_y_cm,tag_3_desk_z_cm,tag_3_desk_rvec_x_rad,tag_3_desk_rvec_y_rad,tag_3_desk_rvec_z_rad,tag_4_visible,tag_4_rms_px,tag_4_cam_x_cm,tag_4_cam_y_cm,tag_4_cam_z_cm,tag_4_cam_rvec_x_rad,tag_4_cam_rvec_y_rad,tag_4_cam_rvec_z_rad,tag_4_desk_x_cm,tag_4_desk_y_cm,tag_4_desk_z_cm,tag_4_desk_rvec_x_rad,tag_4_desk_rvec_y_rad,tag_4_desk_rvec_z_rad,tag_5_visible,tag_5_rms_px,tag_5_cam_x_cm,tag_5_cam_y_cm,tag_5_cam_z_cm,tag_5_cam_rvec_x_rad,tag_5_cam_rvec_y_rad,tag_5_cam_rvec_z_rad,tag_5_desk_x_cm,tag_5_desk_y_cm,tag_5_desk_z_cm,tag_5_desk_rvec_x_rad,tag_5_desk_rvec_y_rad,tag_5_desk_rvec_z_rad,tag_6_visible,tag_6_rms_px,tag_6_cam_x_cm,tag_6_cam_y_cm,tag_6_cam_z_cm,tag_6_cam_rvec_x_rad,tag_6_cam_rvec_y_rad,tag_6_cam_rvec_z_rad,tag_6_desk_x_cm,tag_6_desk_y_cm,tag_6_desk_z_cm,tag_6_desk_rvec_x_rad,tag_6_desk_rvec_y_rad,tag_6_desk_rvec_z_rad,cube_pose_valid,cube_used_tag_ids,cube_rms_px,cube_cam_x_cm,cube_cam_y_cm,cube_cam_z_cm,cube_cam_rvec_x_rad,cube_cam_rvec_y_rad,cube_cam_rvec_z_rad,cube_desk_x_cm,cube_desk_y_cm,cube_desk_z_cm,cube_desk_rvec_x_rad,cube_desk_rvec_y_rad,cube_desk_rvec_z_rad,snout_position_valid,snout_cam_x_cm,snout_cam_y_cm,snout_cam_z_cm,snout_desk_x_cm,snout_desk_y_cm,snout_desk_z_cm
2026-07-21T00:24:05.488+00:00,23.500000,117483.400000,1.215503,4095,0,02,00,FFFFFFFF,32,2.93025088,3.04658637,2.20685556,1.35488007,1.10201504,0.50915163,2.20771915,1.19465573,1.05174722,1.49416207,2.20785233,0.89099829,1.00968469,0.96100601,2.20792655,0.63979077,1.98041317,0.97816193,2.20755546,1.00580062,0.76651052,0.81093740,2.20783285,1.17774017,1.81747584,1.36519266,2.20751335,1.14277342,1.06411565,0.80758337,2.20789549,0.71074145,SD 02 00 FFFFFFFF 91EF72 945F08 7FE8AC 614BD4 552DF5 2FEF63 7FEF15 59D3DA 528C05 674382 7FF012 498E37 5047EB 4D955C 7FF09F 397920 78FCB0 4E8B24 7FEDDE 501196 41ECD2 44B86B 7FEFED 58FF71 738661 61C105 7FED8E 574191 5333C3 448321 7FF064 3E4BB7 7C77B0 000FFF 00 11ED32,-6.6912,2026-07-21T00:24:05.480+00:00,14.547317,1784593445411.75,439,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.017540931440597877,-44.155834685264324,9.295708943813008,76.59778442601758,0.020295809536662546,0.03200457123749458,0.29545744227445664,0.0,0.0,1.1368683772161604e-14,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:06.044+00:00,24.100000,117484.000000,1.220386,4095,0,02,00,FFFFFFFF,32,2.93008556,3.04654166,2.20743651,1.35486875,1.10205823,0.50914305,2.20798498,1.19467105,1.05170418,1.49414616,2.20498534,0.89099492,1.00969363,0.96100547,2.20686977,0.63980961,1.98038097,0.97817317,2.20734915,1.00581290,0.76653035,0.81096472,2.20787233,1.17775657,1.81753140,1.36514198,2.20764862,1.14276766,1.06408471,0.80756028,2.20762441,0.71074260,SD 02 00 FFFFFFFF 91EE8A 945ECC 7FECFC 614BB3 552E87 2FEF38 7FF10E 59D40B 528B6F 674357 7FDAC8 498E2A 50480B 4D955A 7FE8C7 397976 78FC6C 4E8B4D 7FEC56 5011C2 41ED25 44B8DA 7FF038 58FFA6 7386E0 61C072 7FEE8F 57417E 533358 4482C3 7FEE61 3E4BBC 7CF7B0 000FFF 00 11ED38,-40.7985,2026-07-21T00:24:06.004+00:00,15.070529,1784593445945.092,455,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.11433602458629764,-44.18070769734341,9.29844003295656,76.64052776287791,0.02026277051376098,0.032927135042582566,0.29522952870739233,0.0,-2.842170943040401e-15,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:06.603+00:00,25.200000,117485.100000,1.216724,4095,0,02,00,FFFFFFFF,32,2.93027155,3.04646341,2.20511310,1.35485676,1.10204965,0.50915562,2.20756809,1.19469762,1.05171968,1.49415430,2.20751283,0.89100322,1.00969391,0.96103801,2.20768652,0.63979143,1.98028578,0.97818276,2.20747809,1.00580425,0.76653656,0.81096915,2.20545485,1.17771881,1.81747059,1.36515336,2.20682504,1.14275584,1.06411073,0.80756225,2.20723127,0.71074513,SD 02 00 FFFFFFFF 91EF8F 945E63 7FDBBB 614B90 552E6A 2FEF77 7FEDF6 59D460 528BA5 67436D 7FED8D 498E4A 50480C 4D95D2 7FEED7 397923 78FBA3 4E8B70 7FED4B 5011A3 41ED3F 44B8EC 7FDE45 58FF2C 738655 61C093 7FE872 574157 5333B2 4482CB 7FEB76 3E4BC7 7C97B1 000FFF 00 11ED43,5.5311,2026-07-21T00:24:06.607+00:00,15.673561,1784593446545.094,473,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.056809234781050884,-44.16069409718762,9.296243595935689,76.61255057423584,0.018609044084134316,0.03327987364608991,0.29289906619799494,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:07.161+00:00,25.800000,117485.700000,1.217944,4095,0,02,00,FFFFFFFF,32,2.93018959,3.04666537,2.20728021,1.35484579,1.10207007,0.50915223,2.20802762,1.19471607,1.05169672,1.49412765,2.20771599,0.89098507,1.00967238,0.96103286,2.20801130,0.63980501,1.98042738,0.97816412,2.20522718,1.00580732,0.76653178,0.81095980,2.20490176,1.17769962,1.81749159,1.36515302,2.20437140,1.14275129,1.06411449,0.80756667,2.20479610,0.71074513,SD 02 00 FFFFFFFF 91EF1C 945F72 7FEBD3 614B70 552EAF 2FEF66 7FF15F 59D49B 528B55 674325 7FEF0F 498E04 5047BF 4D95BF 7FF140 397961 78FCCE 4E8B2C 7FDC94 5011AE 41ED2B 44B8C6 7FDA29 58FEEE 738685 61C092 7FD638 574148 5333BF 4482DD 7FD960 3E4BC7 7CB7AF 000FFF 00 11ED49,-41.3846,2026-07-21T00:24:07.119+00:00,16.185513,1784593447045.111,488,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.07939637368105175,-44.203254755273846,9.300884546630527,76.69229873081092,0.019309588801814263,0.030576269565935156,0.2950305539908701,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:07.717+00:00,26.900000,117486.800000,1.218555,4095,0,02,00,FFFFFFFF,32,2.93033996,3.04651855,2.20459951,1.35481186,1.10207273,0.50915362,2.20733652,1.19474514,1.05172456,1.49414468,2.20761915,0.89097910,1.00970537,0.96100357,2.20777442,0.63980041,1.98045627,0.97816467,2.20765599,1.00585752,0.76651960,0.81096398,2.20506263,1.17773305,1.81753752,1.36511165,2.20469149,1.14271885,1.06410784,0.80759025,2.20719917,0.71073800,SD 02 00 FFFFFFFF 91EFEF 945EAD 7FD7EA 614B0D 552EB8 2FEF6D 7FEC3E 59D4F8 528BB6 674353 7FEE57 498DED 504835 4D9553 7FEF7E 39794C 78FD0B 4E8B2E 7FEE9D 501262 41ECF8 44B8D7 7FDB5B 58FF5A 7386EE 61C01A 7FD899 5740DD 5333A8 44833D 7FEB39 3E4BA8 7CC7AF 000FFF 00 11ED54,4.8978,2026-07-21T00:24:07.721+00:00,16.788017,1784593447645.138,506,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.04201295915682318,-44.164978526039874,9.293889856457962,76.6101249883218,0.017599818012257577,0.03206438092788411,0.2937282737206693,5.684341886080802e-15,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:08.273+00:00,28.100000,117488.000000,1.219165,4095,0,02,00,FFFFFFFF,32,2.93008627,3.04648129,2.20736336,1.35483002,1.10212155,0.50914286,2.20797182,1.19473389,1.05172685,1.49415652,2.20741336,0.89102838,1.00966567,0.96101686,2.20720496,0.63979690,1.98043733,0.97816933,2.20772863,1.00575795,0.76651840,0.81096447,2.20785338,1.17773521,1.81749202,1.36511234,2.20734494,1.14274523,1.06414022,0.80760105,2.20774600,0.71075296,SD 02 00 FFFFFFFF 91EE8B 945E7B 7FEC71 614B42 552F5D 2FEF37 7FF0F5 59D4D4 528BBE 674373 7FECD0 498EAB 5047A7 4D9584 7FEB44 39793C 78FCE3 4E8B3F 7FEF27 5010FD 41ECF3 44B8D9 7FF014 58FF61 738686 61C01C 7FEC4E 574134 533418 448369 7FEF48 3E4BE9 7CD7B1 000FFF 00 11ED60,-38.7358,2026-07-21T00:24:08.233+00:00,17.300263,1784593448178.513,522,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.025226655339426984,-44.156492970295105,9.293103121352146,76.60581489968351,0.02321314030868035,0.03145040949875358,0.29545966209100827,0.0,0.0,-1.1368683772161604e-14,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:08.829+00:00,28.600000,117488.500000,1.219165,4095,0,02,00,FFFFFFFF,32,2.93021525,3.04654836,2.20726284,1.35486019,1.10212569,0.50913986,2.20523770,1.19472545,1.05171423,1.49414023,2.20702446,0.89099674,1.00971041,0.96103720,2.20717496,0.63979164,1.98043070,0.97817372,2.20748809,1.00583465,0.76652079,0.81095463,2.20777968,1.17775441,1.81749640,1.36505615,2.20768389,1.14277282,1.06411594,0.80758533,2.20783811,0.71074858,SD 02 00 FFFFFFFF 91EF40 945ED5 7FEBB2 614B9A 552F6B 2FEF28 7FDCA8 59D4B9 528B92 674347 7FE9ED 498E31 504847 4D95CF 7FEB0B 397924 78FCD5 4E8B4F 7FED5E 501210 41ECFD 44B8B1 7FEF88 58FF9F 738690 61BF79 7FEED2 57418F 5333C4 448329 7FEFF7 3E4BD6 7CD7B1 000FFF 00 11ED65,14.203,2026-07-21T00:24:08.843+00:00,17.909467,1784593448778.562,540,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.03945389938938649,-44.165014952346844,9.297631402018416,76.61106038585048,0.019390627032676706,0.033663888229733686,0.29475384119486886,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:09.387+00:00,29.800000,117489.700000,1.217334,4095,0,02,00,FFFFFFFF,32,2.93035207,3.04681591,2.20737441,1.35482008,1.10214019,0.50913966,2.20770126,1.19473764,1.05172628,1.49414616,2.20784338,0.89103486,1.00962709,0.96103666,2.20795919,0.63977127,1.98042738,0.97815837,2.20753599,1.00585194,0.76650430,0.81096423,2.20737546,1.17775812,1.81755896,1.36509200,2.20730968,1.14277918,1.06415063,0.80757674,2.20780864,0.71075710,SD 02 00 FFFFFFFF 91F000 94603C 7FEC86 614B25 552F9C 2FEF27 7FEEF3 59D4E0 528BBC 674357 7FF001 498EC4 50471D 4D95CD 7FF0DD 3978C7 78FCCE 4E8B17 7FEDB9 50124E 41ECB8 44B8D8 7FEC88 58FFAB 73871F 61BFE1 7FEC0B 5741A4 53343C 448306 7FEFBF 3E4BFB 7CA7B1 000FFF 00 11ED71,-17.4656,2026-07-21T00:24:09.369+00:00,18.4352,1784593449311.921,556,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.07284027149079998,-44.19454802423887,9.303454409635336,76.66563940800086,0.02142255523870975,0.030255882563378432,0.2961401224782931,5.684341886080802e-15,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:09.943+00:00,30.400000,117490.300000,1.218555,4095,0,02,00,FFFFFFFF,32,2.93040196,3.04663779,2.20735757,1.35482283,1.10211386,0.50915701,2.20805342,1.19475233,1.05171595,1.49419722,2.20787917,0.89100452,1.00965561,0.96103693,2.20548114,0.63979646,1.98043591,0.97818304,2.20459898,1.00580899,0.76652031,0.81096497,2.20701447,1.17773800,1.81752658,1.36505960,2.20750335,1.14274705,1.06415034,0.80758140,2.20739231,0.71075894,SD 02 00 FFFFFFFF 91F046 945F4D 7FEC66 614B2D 552F43 2FEF7E 7FF190 59D50F 528B98 6743E1 7FF045 498E4F 504783 4D95CE 7FDE77 39793A 78FCE0 4E8B71 7FD7E9 5011B4 41ECFB 44B8DB 7FE9DA 58FF6A 7386D5 61BF83 7FED7B 57413A 53343B 448319 7FECA8 3E4C03 7CC7B1 000FFF 00 11ED77,21.3986,2026-07-21T00:24:09.964+00:00,19.030709,1784593449911.951,574,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.1045142987072516,-44.193527846567754,9.30342609817679,76.67006755426232,0.02310075281352176,0.029771531546087415,0.29660100561685854,0.0,2.842170943040401e-15,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:10.499+00:00,31.500000,117491.400000,1.217945,4095,0,02,00,FFFFFFFF,32,2.93034851,3.04659606,2.20752335,1.35491228,1.10211977,0.50914485,2.20763651,1.19473014,1.05176014,1.49416540,2.20751072,0.89100815,1.00966400,0.96105618,2.20773442,0.63979712,1.98042549,0.97819729,2.20755125,1.00578835,0.76651052,0.81097235,2.20555739,1.17775255,1.81743078,1.36506856,2.20483289,1.14273916,1.06411941,0.80755636,2.20676086,0.71079690,SD 02 00 FFFFFFFF 91EFFB 945F15 7FEDA1 614C32 552F57 2FEF41 7FEE78 59D4C8 528C32 67438B 7FED89 498E5D 5047A1 4D9615 7FEF32 39793D 78FCCA 4E8BA5 7FEDD6 50116A 41ECD2 44B8F9 7FDF08 58FF99 7385FA 61BF9D 7FD9A6 574120 5333D0 4482B3 7FE7F8 3E4CA8 7CB7B1 000FFF 00 11ED82,-10.4579,2026-07-21T00:24:10.489+00:00,19.555921,1784593450411.981,589,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.03692123817911473,-44.13795973577611,9.297238522301225,76.56783587547497,0.020350789941888946,0.03285723294344471,0.29483663694895007,0.0,2.842170943040401e-15,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:11.057+00:00,32.100000,117492.000000,1.217945,4095,0,02,00,FFFFFFFF,32,2.93042761,3.04655954,2.20740757,1.35491331,1.10212185,0.50916918,2.20747809,1.19469074,1.05171050,1.49416614,2.20517829,0.89100270,1.00966372,0.96103367,2.20730652,0.63981530,1.98044254,0.97821265,2.20774389,1.00578445,0.76650526,0.81096595,2.20761967,1.17775100,1.81763071,1.36512819,2.20753388,1.14280040,1.06414138,0.80755611,2.20745125,0.71077619,SD 02 00 FFFFFFFF 91F06A 945EE4 7FECC5 614C35 552F5E 2FEFBB 7FED4B 59D44A 528B85 67438D 7FDC37 498E48 5047A0 4D95C2 7FEC05 397990 78FCEE 4E8BDD 7FEF44 50115C 41ECBC 44B8DF 7FEE58 58FF94 7387C3 61C04A 7FEDB5 5741EA 53341C 4482B2 7FED18 3E4C4E 7CB7B1 000FFF 00 11ED88,-1.3575,2026-07-21T00:24:11.055+00:00,20.121288,1784593450978.675,606,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.051163648743906456,-44.1629754917524,9.298298501853662,76.61428573521083,0.02058175783905489,0.03254434003012501,0.2952011143906335,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:11.617+00:00,33.300000,117493.200000,1.218555,4095,0,02,00,FFFFFFFF,32,2.93033996,3.04667953,2.20743757,1.35489275,1.10211179,0.50918094,2.20525190,1.19469105,1.05176817,1.49420129,2.20712602,0.89099336,1.00965785,0.96101794,2.20767494,0.63979997,1.98045959,0.97819839,2.20766494,1.00579421,0.76650645,0.81095807,2.20757335,1.17774048,1.81754627,1.36511027,2.20762125,1.14275493,1.06415034,0.80759074,2.20764915,0.71076423,SD 02 00 FFFFFFFF 91EFEF 945F85 7FECFE 614BF9 552F3C 2FEFF6 7FDCC3 59D44B 528C4E 6743EC 7FEAAE 498E24 50478B 4D9588 7FEEC1 39794A 78FD12 4E8BA9 7FEEAE 50117F 41ECC1 44B8BF 7FEE00 58FF72 738702 61C016 7FEE5B 574154 53343B 44833F 7FEE90 3E4C1A 7CC7B1 000FFF 00 11ED94,11.8037,2026-07-21T00:24:11.629+00:00,20.695338,1784593451578.697,624,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.04035655769859742,-44.20596071321239,9.305363977270401,76.67967173296327,0.022808589548662075,0.030899241192696377,0.2957065138807271,0.0,0.0,1.1368683772161604e-14,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:12.174+00:00,33.800000,117493.700000,1.218555,4095,0,02,00,FFFFFFFF,32,2.93022166,3.04668325,2.20522771,1.35492291,1.10211652,0.50917456,2.20455378,1.19474702,1.05177190,1.49418131,2.20698553,0.89102501,1.00967462,0.96103069,2.20751651,0.63980632,1.98042028,0.97820853,2.20771126,1.00580202,0.76650669,0.81098712,2.20769494,1.17774698,1.81752177,1.36510786,2.20536494,1.14277312,1.06411854,0.80757477,2.20504054,0.71076331,SD 02 00 FFFFFFFF 91EF49 945F8A 7FDC95 614C51 552F4C 2FEFD6 7FD793 59D4FE 528C5B 6743B6 7FE9A3 498E9E 5047C7 4D95B7 7FED94 397967 78FCBF 4E8BCE 7FEF06 50119B 41ECC2 44B935 7FEEE7 58FF87 7386CA 61C00F 7FDD9A 574190 5333CD 4482FE 7FDB31 3E4C16 7CC7B1 000FFF 00 11ED99,-48.4446,2026-07-21T00:24:12.126+00:00,21.191017,1784593452045.37,638,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.000796652672447658,-44.18453156645675,9.303458688098178,76.63941733816804,0.02252000078473327,0.03328719536568228,0.2952856977380875,0.0,2.842170943040401e-15,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:12.729+00:00,34.900000,117494.800000,1.219165,4095,0,02,00,FFFFFFFF,32,2.93015753,3.04666313,2.20684767,1.35487047,1.10209433,0.50917895,2.20548798,1.19474202,1.05176731,1.49419019,2.20691554,0.89101308,1.00967658,0.96108141,2.20781443,0.63980566,1.98048800,0.97820141,2.20781969,1.00581234,0.76651171,0.81096275,2.20791970,1.17774636,1.81750559,1.36513785,2.20772020,1.14276220,1.06417203,0.80756937,2.20787812,0.71076630,SD 02 00 FFFFFFFF 91EEEF 945F6F 7FE89D 614BB8 552F01 2FEFEC 7FDE84 59D4EE 528C4B 6743CE 7FE91E 498E70 5047CE 4D9672 7FEFCA 397964 78FD4E 4E8BB4 7FEFD4 5011C0 41ECD7 44B8D2 7FF092 58FF85 7386A5 61C066 7FEF17 57416C 533486 4482E8 7FF043 3E4C23 7CD7B1 000FFF 00 11EDA4,-15.1746,2026-07-21T00:24:12.715+00:00,21.780497,1784593452645.373,656,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.06466102335524061,-44.13661040099434,9.289219199045633,76.56289264416648,0.021454834655087764,0.033968880032590146,0.29446473386455724,0.0,0.0,-1.1368683772161604e-14,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:13.285+00:00,36.100000,117496.000000,1.216724,4095,0,02,00,FFFFFFFF,32,2.93025302,3.04673691,2.20747283,1.35489515,1.10214404,0.50914904,2.20807763,1.19474671,1.05175985,1.49416873,2.20544066,0.89099051,1.00964303,0.96105808,2.20734494,0.63980742,1.98048847,0.97820195,2.20760757,1.00586952,0.76650191,0.81095512,2.20779653,1.17775224,1.81751258,1.36513164,2.20755441,1.14278100,1.06411594,0.80754432,2.20770073,0.71075342,SD 02 00 FFFFFFFF 91EF75 945FD2 7FED41 614C00 552FA9 2FEF56 7FF1BE 59D4FD 528C31 674394 7FDE2A 498E19 504756 4D961C 7FEC4E 39796C 78FD4F 4E8BB6 7FEE41 50128D 41ECAE 44B8B3 7FEFA8 58FF98 7386B5 61C054 7FEDDC 5741AA 5333C4 448282 7FEEF2 3E4BEB 7C97B1 000FFF 00 11EDB0,38.1954,2026-07-21T00:24:13.324+00:00,22.390349,1784593453245.374,674,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.02166176213993702,-44.18034269040249,9.301555914437937,76.64918356861358,0.024585326070506307,0.03251988077355835,0.2954570539977146,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
2026-07-21T00:24:13.844+00:00,36.700000,117496.600000,1.219165,4095,0,02,00,FFFFFFFF,32,2.93029221,3.04662140,2.20756178,1.35492462,1.10214699,0.50915562,2.20758704,1.19469762,1.05178022,1.49416207,2.20758493,0.89100348,1.00963045,0.96110527,2.20497904,0.63983392,1.98052589,0.97817948,2.20715233,1.00580285,0.76651004,0.81098417,2.20541857,1.17777391,1.81746009,1.36514129,2.20486549,1.14280677,1.06417174,0.80755513,2.20485865,0.71076193,SD 02 00 FFFFFFFF 91EFAC 945F37 7FEDEA 614C56 552FB3 2FEF77 7FEE1A 59D460 528C78 674382 7FEE16 498E4B 504729 4D96CA 7FDABC 3979E5 78FD9E 4E8B64 7FEAE0 50119E 41ECD0 44B929 7FDE00 58FFDE 73863D 61C070 7FD9E4 5741FF 533485 4482AE 7FD9D7 3E4C10 7CD7B1 000FFF 00 11EDB6,-48.647,2026-07-21T00:24:13.794+00:00,22.860993,1784593453712.042,688,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,0.03403567977245272,-44.164151451544775,9.297102914315234,76.60801180987376,0.021359041070169477,0.033519839946589976,0.2947105177287301,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,False,,,,,,
