source,distance_bin,channel,q25,median,q75,session_count,encounter_count,supported
mint,5,S26,-0.001883220672607422,0.0018392652273178096,0.004538342356681823,4,9,True
mint,5,S27,-0.0020638465881347655,-0.0005748569965362549,-0.00042985379695892334,4,9,True
mint,5,S28,-0.0025296092033386232,-0.0009614740099225734,0.0009486228227615355,4,9,True
mint,5,S29,-0.0023426532745361326,9.880959987640294e-05,0.0016370564699172974,4,9,True
mint,5,S3,-0.0006996691226959229,-0.000401411737714495,9.608268737792969e-05,4,9,True
mint,5,S30,-0.00016707181930541992,-1.3969838619232259e-05,0.0001591220498085022,4,9,True
mint,5,S31,-0.002576112747192383,-0.00048774480819702154,-6.878376007080086e-05,4,9,True
mint,5,S32,-0.00020084977149963378,0.0001994892954826354,0.0007679685950279235,4,9,True
mint,5,S4,-0.0044062137603759766,-0.0023499727249145508,0.0011153519153594958,4,9,True
mint,5,S5,-0.001853659749031067,-0.0011828184127807618,-0.0005935004779270721,4,9,True
mint,5,S6,-3.101825714111328e-05,-2.7060508728027344e-05,-2.201646566390994e-06,4,9,True
mint,5,S7,-0.0007804334163665769,0.0003478527069091798,0.000715211033821106,4,9,True
mint,5,S8,-0.0013474345207214356,-0.0009080410003662109,-0.00017552077770233176,4,9,True
mint,5,S9,-0.0009346246719360351,0.0007030963897705078,0.0011335015296936033,4,9,True
mint,6,S1,0.0006484687328338653,0.009745381095192658,0.03808706998825074,3,12,True
mint,6,S10,-4.801579884120392e-05,5.6803226470947306e-05,0.00010716915130615237,3,12,True
mint,6,S11,-0.001151970454624721,9.450316429138175e-05,0.0005865097045898438,3,12,True
mint,6,S12,-0.000393818725239147,0.0005759119987487792,0.0013935677707195282,3,12,True
mint,6,S13,-0.0004895004359158603,0.0006654479286887431,0.0014862865209579472,3,12,True
mint,6,S14,-0.00036808035590431905,0.0005505247549577194,0.0013375468552112584,3,12,True
mint,6,S15,-0.0004489205100319602,-0.00031110899788992747,-0.0003011226654052727,3,12,True
mint,6,S16,-0.00014234672893177384,0.0001563446862357003,0.00040168687701225275,3,12,True
mint,6,S17,-0.001482925631783226,0.0016890968595232282,0.004317604005336761,3,12,True
mint,6,S18,-0.000761124220761386,0.0007746355874197823,0.0018576160073280332,3,12,True
mint,6,S19,-0.00071503221988678,0.00016140937805175806,0.0009269629205976208,3,12,True
mint,6,S2,8.205934004350344e-05,0.00909824804826217,0.03310386836528779,3,12,True
mint,6,S20,-0.0008074912157925692,0.0011426752263849435,0.00268329679965973,3,12,True
mint,6,S21,-0.00027436288920315837,0.00034228733607700887,0.0008916184306144714,3,12,True
mint,6,S22,-0.00015721363680703263,0.0003301284529946074,0.0009852759540081026,3,12,True
mint,6,S23,-0.0013173733438764299,7.641315460205086e-05,0.0004370957612991333,3,12,True
mint,6,S24,-0.00016247142444957344,0.0009489059448242192,0.002328351140022278,3,12,True
mint,6,S25,-0.00031529773365367544,0.0006687857887961649,0.0016618147492408757,3,12,True
mint,6,S26,-0.0007650798017328433,0.0020006895065307704,0.007989436388015749,3,12,True
mint,6,S27,-0.0014735800879342215,-0.000124320387840271,0.00019435449080033791,3,12,True
mint,6,S28,-0.0015573122284629132,0.0017822980880737311,0.0034204423427581796,3,12,True
mint,6,S29,-0.0013378370891917839,0.001887168203081403,0.0046764761209487915,3,12,True
mint,6,S3,-0.0026845037937164307,-0.00020170211791992177,0.0008571445941925038,3,12,True
mint,6,S30,-0.00011898441748185594,0.00016963481903076204,0.0003252550959587098,3,12,True
mint,6,S31,-0.0016497915441339667,-0.0002996104104178292,0.0002626106142997747,3,12,True
mint,6,S32,-0.00019904158332131113,0.000573098659515381,0.0008661113679409027,3,12,True
mint,6,S4,-0.0028700069947676225,0.004921696402809837,0.012378789484500887,3,12,True
mint,6,S5,-0.0008660825816067783,0.0007571578025817873,0.0012764111161232,3,12,True
mint,6,S6,-1.68774276971817e-05,-2.5819648395885016e-06,2.4738636883822308e-05,3,12,True
mint,6,S7,-0.0008637649672371996,-0.00030040740966796875,0.00022453069686889638,3,12,True
mint,6,S8,-0.000782375985925848,0.000941753387451172,0.0012915804982185368,3,12,True
mint,6,S9,-6.999714033944127e-05,0.001407894221219151,0.00421188771724701,3,12,True
mint,7,S1,-0.005449485778808596,0.005648771921793621,0.017301440238952637,2,8,True
mint,7,S10,-0.0001405477523803711,1.8346309661865272e-05,8.571147918701196e-05,2,8,True
mint,7,S11,-0.0007157325744628906,0.0010938793420791628,0.0023885965347290043,2,8,True
mint,7,S12,-0.0008520007133483887,0.0004354342818260193,0.001022577285766603,2,8,True
mint,7,S13,-0.0009387254714965821,0.00037285685539245605,0.0011556148529052747,2,8,True
mint,7,S14,-0.0006263256072998048,0.00029511749744415283,0.00102221965789795,2,8,True
mint,7,S15,-0.0012289285659790046,0.0005391120910644532,0.0007302761077880885,2,8,True
mint,7,S16,-0.000259244441986084,4.71532344818116e-05,0.0002905726432800298,2,8,True
mint,7,S17,-0.0028046369552612305,-4.843473434448147e-05,0.0025306940078735404,2,8,True
mint,7,S18,-0.0012057662010192872,-0.00010437965393066367,0.0012679696083068876,2,8,True
mint,7,S19,-0.0002574920654296876,0.0003319382667541504,0.001582235097885133,2,8,True
mint,7,S2,-0.0058623313903808615,0.004599422216415406,0.015769720077514652,2,8,True
mint,7,S20,-0.0013899564743041993,0.0007051825523376465,0.001849770545959475,2,8,True
mint,7,S21,-0.0005242347717285157,0.00012269616127014182,0.0006228685379028331,2,8,True
mint,7,S22,-0.000427544116973877,0.00022672861814498901,0.0007696151733398443,2,8,True
mint,7,S23,5.5789947509765625e-05,0.00027020772298177087,0.001359879970550538,2,8,True
mint,7,S24,-0.00043175220489501966,0.0003712972005208335,0.0019732117652893066,2,8,True
mint,7,S25,-0.0006763935089111328,0.000575333833694458,0.0008900165557861336,2,8,True
mint,7,S26,-0.0025819301605224613,0.001956343650817871,0.004557490348815922,2,8,True
mint,7,S27,-0.0006029307842254641,-4.231929779052733e-05,0.0002533197402954102,2,8,True
mint,7,S28,-0.0029596924781799317,0.00018585920333862417,0.0018819570541381886,2,8,True
mint,7,S29,-0.0025995731353759765,0.000580310821533204,0.0029244422912597717,2,8,True
mint,7,S3,-0.0009177327156066901,9.134411811828654e-06,0.0015256007512410488,2,8,True
mint,7,S30,-0.00022687911987304688,3.1471252441406304e-05,0.0002644062042236332,2,8,True
mint,7,S31,-0.0006696581840515137,-0.00022408366203308105,0.0004301071166992213,2,8,True
mint,7,S32,-0.0004839122295379639,0.0003852471709251404,0.0006083250045776377,2,8,True
mint,7,S4,-0.005059289932250978,0.0025125890970230103,0.007835268974304206,2,8,True
mint,7,S5,-0.0012228727340698243,-0.0003488659858703611,0.0009076595306396511,2,8,True
mint,7,S6,-2.7132034301757812e-05,-1.8924474716185575e-07,2.0325183868408217e-05,2,8,True
mint,7,S7,-0.00026482343673706076,0.0008696913719177246,0.001251220703125001,2,8,True
mint,7,S8,-0.0011287569999694825,-0.00010862350463867153,0.0007455348968505883,2,8,True
mint,7,S9,-0.0011209249496459965,0.0006605237722396852,0.0027537345886230477,2,8,True
mint,8,S1,-0.0052378177642822266,0.04380190372467041,0.09284162521362305,1,2,False
mint,8,S10,-0.00019681453704833984,0.00023251771926879883,0.0006618499755859375,1,2,False
mint,8,S11,0.0026023387908935547,0.002629876136779785,0.0026574134826660156,1,2,False
mint,8,S12,-0.0008088350296020508,0.0023901164531707764,0.0055890679359436035,1,2,False
mint,8,S13,-0.0007574558258056641,0.0024805665016174316,0.005718588829040527,1,2,False
mint,8,S14,-0.00046771764755249023,0.0021702349185943604,0.004808187484741211,1,2,False
mint,8,S15,0.0012285709381103516,0.0020140409469604492,0.002799510955810547,1,2,False
mint,8,S16,-0.0002843141555786133,0.0007065534591674805,0.0016974210739135742,1,2,False
mint,8,S17,-0.003663778305053711,0.007880985736846924,0.01942574977874756,1,2,False
mint,8,S18,-0.0014264583587646484,0.003342270851135254,0.008111000061035156,1,2,False
mint,8,S19,0.0020055770874023438,0.0025787353515625,0.0031518936157226562,1,2,False
mint,8,S2,-0.006487131118774414,0.03891277313232422,0.08431267738342285,1,2,False
mint,8,S20,-0.0008345842361450195,0.0045912861824035645,0.010017156600952148,1,2,False
mint,8,S21,-0.00043457746505737305,0.001614212989807129,0.003663003444671631,1,2,False
mint,8,S22,-4.488229751586914e-05,0.0017951130867004395,0.003635108470916748,1,2,False
mint,8,S23,0.0004875659942626953,0.001765608787536621,0.003043651580810547,1,2,False
mint,8,S24,0.0012509822845458984,0.004391133785247803,0.007531285285949707,1,2,False
mint,8,S25,-0.00012481212615966797,0.0029651522636413574,0.006055116653442383,1,2,False
mint,8,S26,-0.0010694265365600586,0.013367235660552979,0.027803897857666016,1,2,False
mint,8,S27,-0.0023462772369384766,-0.0008289813995361328,0.0006883144378662109,1,2,False
mint,8,S28,-0.001639723777770996,0.007783114910125732,0.01720595359802246,1,2,False
mint,8,S29,-0.0023196935653686523,0.008854269981384277,0.020028233528137207,1,2,False
mint,8,S3,-0.0006110668182373047,-0.00028634071350097656,3.838539123535156e-05,1,2,False
mint,8,S30,-0.00010889768600463867,0.0006851255893707275,0.0014791488647460938,1,2,False
mint,8,S31,-0.003263711929321289,-0.0014029741287231445,0.000457763671875,1,2,False
mint,8,S32,-6.35981559753418e-05,0.00196075439453125,0.003985106945037842,1,2,False
mint,8,S4,-0.006071329116821289,0.017173469066619873,0.040418267250061035,1,2,False
mint,8,S5,-0.0019272565841674805,0.0023126602172851562,0.006552577018737793,1,2,False
mint,8,S6,-2.6017427444458008e-05,1.9431114196777344e-05,6.48796558380127e-05,1,2,False
mint,8,S7,0.002041339874267578,0.002060413360595703,0.002079486846923828,1,2,False
mint,8,S8,-0.0011965036392211914,0.0025696754455566406,0.006335854530334473,1,2,False
mint,8,S9,-0.0008913278579711914,0.005483686923980713,0.011858701705932617,1,2,False
mint,9,S1,-0.0026165246963500994,0.006336033344268798,0.016529321670532227,2,4,True
mint,9,S10,-2.9802322387695346e-06,3.5256147384643555e-05,8.988380432128906e-05,2,4,True
mint,9,S11,0.0011384487152099592,0.0019198656082153318,0.002211630344390869,2,4,True
mint,9,S12,-0.00015518069267272952,0.00026956945657730097,0.0010845363140106201,2,4,True
mint,9,S13,-0.00017338991165161136,0.00025136768817901606,0.0012196898460388184,2,4,True
mint,9,S14,-0.00021305680274963384,0.0002478137612342834,0.001075834035873413,2,4,True
mint,9,S15,-5.125999450684461e-06,7.131695747375487e-05,0.0005543231964111328,2,4,True
mint,9,S16,-5.990266799926758e-05,3.8318336009979234e-05,0.00029793381690979004,2,4,True
mint,9,S17,-0.00016635656356811526,0.0006578564643859862,0.002652883529663086,2,4,True
mint,9,S18,-5.5193901062011746e-05,0.0003754496574401855,0.0013253092765808105,2,4,True
mint,9,S19,-0.00026893615722656337,-0.00012660026550292971,-3.0219554901123047e-05,2,4,True
mint,9,S2,-0.001969933509826661,0.005655765533447265,0.015511274337768555,2,4,True
mint,9,S20,-0.00036609172821044933,0.000480249524116516,0.002014338970184326,2,4,True
mint,9,S21,-5.733966827392581e-05,0.00020257383584976194,0.0006674230098724365,2,4,True
mint,9,S22,-0.00017979741096496587,0.00023849308490753168,0.0008490085601806641,2,4,True
mint,9,S23,-0.0002703666687011719,0.00036582350730895985,0.0020515918731689453,2,4,True
mint,9,S24,-0.00053936243057251,0.000621005892753601,0.0019397139549255371,2,4,True
mint,9,S25,-0.0001698732376098633,0.00024624168872833247,0.0010704398155212402,2,4,True
mint,9,S26,-0.0007117390632629399,0.001840129494667053,0.005240499973297119,2,4,True
mint,9,S27,-0.0018939971923828125,-0.0010491013526916506,-0.000274658203125,2,4,True
mint,9,S28,-0.0003671050071716311,0.0007350742816925048,0.0019335746765136719,2,4,True
mint,9,S29,-4.0709972381591905e-05,0.0011038482189178467,0.0031164884567260742,2,4,True
mint,9,S3,-0.001607656478881836,-0.0005919039249420168,0.0006413459777832031,2,4,True
mint,9,S30,-6.1988830566406386e-06,0.0001020282506942749,0.00023233890533447266,2,4,True
mint,9,S31,-0.0004433393478393555,0.0003578662872314452,0.0019114017486572266,2,4,True
mint,9,S32,-0.00015503168106079107,0.00021207332611083982,0.0007057785987854004,2,4,True
mint,9,S4,-0.0009642243385314944,0.002141371369361877,0.007907450199127197,2,4,True
mint,9,S5,3.0875205993652344e-05,8.612871170043944e-05,0.0008221268653869629,2,4,True
mint,9,S6,-6.437301635742193e-06,-4.380941390991211e-06,2.25752592086792e-06,2,4,True
mint,9,S7,-0.0003958940505981452,-0.00035700201988220215,0.0007150769233703613,2,4,True
mint,9,S8,-6.085634231567388e-05,0.0003053396940231323,0.0007621645927429199,2,4,True
mint,9,S9,-0.0004001855850219729,0.0009053796529769896,0.002805054187774658,2,4,True
mint,16,S1,0.009281635284423828,0.009281635284423828,0.009281635284423828,1,1,False
mint,16,S10,-7.05718994140625e-05,-7.05718994140625e-05,-7.05718994140625e-05,1,1,False
mint,16,S11,-0.00015473365783691406,-0.00015473365783691406,-0.00015473365783691406,1,1,False
mint,16,S12,-0.0002790689468383789,-0.0002790689468383789,-0.0002790689468383789,1,1,False
mint,16,S13,-0.00015294551849365234,-0.00015294551849365234,-0.00015294551849365234,1,1,False
mint,16,S14,1.055002212524414e-05,1.055002212524414e-05,1.055002212524414e-05,1,1,False
mint,16,S15,-0.0003247261047363281,-0.0003247261047363281,-0.0003247261047363281,1,1,False
mint,16,S16,-8.344650268554688e-05,-8.344650268554688e-05,-8.344650268554688e-05,1,1,False
mint,16,S17,-0.0017888545989990234,-0.0017888545989990234,-0.0017888545989990234,1,1,False
mint,16,S18,-0.0007322430610656738,-0.0007322430610656738,-0.0007322430610656738,1,1,False
mint,16,S19,1.71661376953125e-05,1.71661376953125e-05,1.71661376953125e-05,1,1,False
mint,16,S2,0.006306648254394531,0.006306648254394531,0.006306648254394531,1,1,False
mint,16,S20,-5.030632019042969e-05,-5.030632019042969e-05,-5.030632019042969e-05,1,1,False
mint,16,S21,-0.00013375282287597656,-0.00013375282287597656,-0.00013375282287597656,1,1,False
mint,16,S22,0.0001996159553527832,0.0001996159553527832,0.0001996159553527832,1,1,False
mint,16,S23,0.002271413803100586,0.002271413803100586,0.002271413803100586,1,1,False
mint,16,S24,0.0013031959533691406,0.0013031959533691406,0.0013031959533691406,1,1,False
mint,16,S25,-0.0001558065414428711,-0.0001558065414428711,-0.0001558065414428711,1,1,False
mint,16,S26,0.000813603401184082,0.000813603401184082,0.000813603401184082,1,1,False
mint,16,S27,0.0004925727844238281,0.0004925727844238281,0.0004925727844238281,1,1,False
mint,16,S28,-0.0013549327850341797,-0.0013549327850341797,-0.0013549327850341797,1,1,False
mint,16,S29,-0.0009608268737792969,-0.0009608268737792969,-0.0009608268737792969,1,1,False
mint,16,S3,-4.696846008300781e-05,-4.696846008300781e-05,-4.696846008300781e-05,1,1,False
mint,16,S30,-8.118152618408203e-05,-8.118152618408203e-05,-8.118152618408203e-05,1,1,False
mint,16,S31,-0.002560853958129883,-0.002560853958129883,-0.002560853958129883,1,1,False
mint,16,S32,-8.100271224975586e-05,-8.100271224975586e-05,-8.100271224975586e-05,1,1,False
mint,16,S4,-0.00016689300537109375,-0.00016689300537109375,-0.00016689300537109375,1,1,False
mint,16,S5,-0.001157999038696289,-0.001157999038696289,-0.001157999038696289,1,1,False
mint,16,S6,-2.1129846572875977e-05,-2.1129846572875977e-05,-2.1129846572875977e-05,1,1,False
mint,16,S7,-0.00040793418884277344,-0.00040793418884277344,-0.00040793418884277344,1,1,False
mint,16,S8,-0.0007985830307006836,-0.0007985830307006836,-0.0007985830307006836,1,1,False
mint,16,S9,0.0007292032241821289,0.0007292032241821289,0.0007292032241821289,1,1,False
