session,cell_id,paper_x_cm,paper_y_cm,channel,visit_count,temporal_span_s,visit_scaled_mad_kohm,normalized_dispersion
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S7,3,147.58599999999998,0.0001732048988342285,0.2410231185440236
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S8,3,147.58599999999998,0.006585144209861755,2.5075038697085943
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S9,3,147.58599999999998,0.005816503286361694,1.7730725715209308
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S10,3,147.58599999999998,0.00028861591815948484,1.642857142857143
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S11,3,147.58599999999998,2.0148324966430665e-05,0.030270844397238452
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S12,3,147.58599999999998,0.003648349106311798,2.355508643806698
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S13,3,147.58599999999998,0.003511994433403015,2.2800917957544464
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S14,3,147.58599999999998,0.0028356999993324277,2.1935197211019206
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S15,3,147.58599999999998,0.0004174591541290283,0.609391124871001
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S16,3,147.58599999999998,0.0010657403469085693,2.396185177826346
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S17,3,147.58599999999998,0.009500465440750122,2.2612317011610297
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S18,3,147.58599999999998,0.005077996480464935,2.377057996194258
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S19,3,147.58599999999998,0.00019476714134216309,0.3603662524525834
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S20,3,147.58599999999998,0.005330469131469727,2.090669624289477
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S21,3,147.58599999999998,0.0021150439023971557,2.266691921583483
caret-mint-left-lavender-right-run01,1198,3.010169506072998,-2.2276546955108643,S22,3,147.58599999999998,0.0015458537220954893,1.5978260869565217
