session,source,encounter,distance_bin,distance_bin_start_cm,distance_bin_stop_cm,channel,exit_minus_entry_kohm
lavender-only-horizontal-run01,lavender,3,1,1.0,2.0,S24,3.0279159545898438e-05
lavender-only-horizontal-run01,lavender,3,1,1.0,2.0,S25,0.00021284818649291992
lavender-only-horizontal-run01,lavender,3,1,1.0,2.0,S26,0.0009362697601318359
lavender-only-horizontal-run01,lavender,3,1,1.0,2.0,S27,0.0011801719665527344
lavender-only-horizontal-run01,lavender,3,1,1.0,2.0,S28,0.0009146928787231445
lavender-only-horizontal-run01,lavender,3,1,1.0,2.0,S29,0.0009856224060058594
lavender-only-horizontal-run01,lavender,3,1,1.0,2.0,S30,8.651614189147949e-05
lavender-only-horizontal-run01,lavender,3,1,1.0,2.0,S31,0.0008351802825927734
lavender-only-horizontal-run01,lavender,3,1,1.0,2.0,S32,9.804964065551758e-06
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S1,0.020438671112060547
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S2,0.018053054809570312
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S3,-0.002890467643737793
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S4,0.008051931858062744
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S5,0.0009014606475830078
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S6,2.8133392333984375e-05
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S7,-0.0034961700439453125
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S8,0.0010161399841308594
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S9,0.003077208995819092
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S10,0.00010079145431518555
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S11,-0.00044155120849609375
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S12,0.0012045800685882568
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S13,0.0011397004127502441
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S14,0.0010246634483337402
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S15,0.0002073049545288086
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S16,0.00032144784927368164
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S17,0.0029671788215637207
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S18,0.0013583898544311523
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S19,-0.0016993284225463867
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S20,0.002136051654815674
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S21,0.0007147789001464844
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S22,0.000916898250579834
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S23,-0.0008782148361206055
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S24,0.0025627613067626953
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S25,0.0014345049858093262
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S26,0.0075667500495910645
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S27,-0.002173900604248047
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S28,0.003195643424987793
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S29,0.004001975059509277
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S30,0.0003306567668914795
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S31,0.0004140138626098633
lavender-only-horizontal-run01,lavender,3,3,3.0,4.0,S32,0.0010206401348114014
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S1,0.040456295013427734
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S2,0.03561568260192871
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S3,-0.0025634765625
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S4,0.015024542808532715
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S5,0.0015541315078735352
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S6,2.6971101760864258e-05
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S7,-0.0011632442474365234
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S8,0.0016661882400512695
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S9,0.005305171012878418
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S10,0.00015854835510253906
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S11,-0.00046133995056152344
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S12,0.002067744731903076
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S13,0.0018088817596435547
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S14,0.0017137527465820312
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S15,-0.0027015209197998047
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S16,0.0005386471748352051
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S17,0.004618287086486816
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S18,0.002130448818206787
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S19,-0.0028603076934814453
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S20,0.0032281875610351562
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S21,0.0010300874710083008
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S22,0.001296401023864746
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S23,-0.0008985996246337891
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S24,0.0033899545669555664
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S25,0.001963376998901367
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S26,0.010389924049377441
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S27,-0.0008225440979003906
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S28,0.004088282585144043
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S29,0.005286812782287598
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S30,0.0004112720489501953
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S31,-0.00035691261291503906
lavender-only-horizontal-run01,lavender,3,6,6.0,7.0,S32,0.001339256763458252
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S1,0.009496808052062988
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S2,0.007953763008117676
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S3,-0.0033077001571655273
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S4,0.0028720498085021973
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S5,9.834766387939453e-05
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S6,4.202127456665039e-06
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S7,-0.004042506217956543
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S8,0.000260770320892334
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S9,0.001178145408630371
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S10,-2.6345252990722656e-05
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S11,-0.001231074333190918
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S12,0.0003603696823120117
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S13,0.00029098987579345703
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S14,0.00030305981636047363
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S15,-0.0024695396423339844
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S16,8.234381675720215e-05
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S17,0.00042694807052612305
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S18,0.00018450617790222168
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S19,-0.0028159618377685547
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S20,0.0004973411560058594
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S21,0.0001207888126373291
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S22,0.00021257996559143066
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S23,-0.0027000904083251953
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S24,0.0007870793342590332
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S25,0.00017249584197998047
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S26,0.001867830753326416
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S27,-0.006247282028198242
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S28,0.0003260374069213867
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S29,0.000597834587097168
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S30,6.121397018432617e-05
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S31,-0.007355451583862305
lavender-only-horizontal-run01,lavender,3,8,8.0,9.0,S32,0.00018456578254699707
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S1,0.013055682182312012
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S2,0.013006210327148438
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S3,0.016086935997009277
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S4,0.007837355136871338
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S5,0.0015033483505249023
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S6,6.362795829772949e-06
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S7,0.05642980337142944
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S8,0.0013772249221801758
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S9,0.0025146007537841797
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S10,0.00015527009963989258
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S11,0.04941892623901367
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S12,0.0013389885425567627
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S13,0.001301109790802002
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S14,0.0010928809642791748
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S15,0.04193925857543945
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S16,0.00038102269172668457
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S17,0.003589034080505371
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S18,0.0016663968563079834
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S19,0.02720499038696289
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S20,0.0021250247955322266
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S21,0.0008148252964019775
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S22,0.0008272528648376465
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S23,0.05777084827423096
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S24,0.0019151568412780762
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S25,0.0013031959533691406
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S26,0.006253957748413086
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S27,0.04965442419052124
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S28,0.0037720203399658203
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S29,0.0044425129890441895
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S30,0.0003374814987182617
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S31,0.03350687026977539
lavender-only-horizontal-run01,lavender,4,0,0.0,1.0,S32,0.0011529028415679932
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S1,-0.004030704498291016
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S2,-0.0040891170501708984
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S3,-0.05134081840515137
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S4,-0.003623485565185547
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S5,-0.0010603666305541992
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S6,-3.045797348022461e-05
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S7,-0.06429052352905273
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S8,-0.0010629892349243164
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S9,-0.0008238554000854492
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S10,-0.0001404285430908203
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S11,-0.05705463886260986
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S12,-0.000663459300994873
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S13,-0.0005983114242553711
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S14,-0.00043255090713500977
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S15,-0.050370216369628906
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S16,-0.0002098679542541504
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S17,-0.0018287897109985352
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S18,-0.0007386207580566406
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S19,-0.04087686538696289
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S20,-0.00047910213470458984
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S21,-0.00010210275650024414
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S22,0.00023001432418823242
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S23,-0.05586874485015869
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S24,0.0017468929290771484
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S25,0.0007467269897460938
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S26,0.0029522180557250977
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S27,-0.06166946887969971
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S28,0.0002703666687011719
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S29,0.00156402587890625
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S30,0.00012034177780151367
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S31,-0.05796706676483154
lavender-only-horizontal-run01,lavender,4,1,1.0,2.0,S32,0.0009256601333618164
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S1,0.012780189514160156
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S2,0.012492895126342773
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S3,0.027462482452392578
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S4,0.007802367210388184
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S5,0.00142669677734375
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S6,1.2695789337158203e-05
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S7,0.07075321674346924
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S8,0.0013511180877685547
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S9,0.0024291276931762695
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S10,0.00019752979278564453
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S11,0.0822685956954956
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S12,0.0012887120246887207
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S13,0.0012475252151489258
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S14,0.0010383129119873047
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S15,0.06598770618438721
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S16,0.00035643577575683594
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S17,0.003457188606262207
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S18,0.0015447139739990234
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S19,0.04832017421722412
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S20,0.0020035505294799805
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S21,0.0007370710372924805
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S22,0.0007399320602416992
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S23,0.0797051191329956
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S24,0.0015691518783569336
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S25,0.0011523962020874023
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S26,0.005396008491516113
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S27,0.06575620174407959
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S28,0.003147125244140625
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S29,0.0037459135055541992
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S30,0.00025147199630737305
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S31,0.05007362365722656
lavender-only-horizontal-run01,lavender,4,2,2.0,3.0,S32,0.0008966326713562012
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S1,0.020450353622436523
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S2,0.018729567527770996
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S3,-0.04953587055206299
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S4,0.009658217430114746
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S5,0.001013338565826416
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S6,3.516674041748047e-06
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S7,-0.07930636405944824
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S8,0.0010784268379211426
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S9,0.0031405091285705566
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S10,0.00010120868682861328
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S11,-0.09211862087249756
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S12,0.0014812052249908447
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S13,0.00130385160446167
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S14,0.0012058913707733154
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S15,-0.08136153221130371
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S16,0.00039398670196533203
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S17,0.003597736358642578
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S18,0.001493215560913086
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S19,-0.06322741508483887
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S20,0.002145111560821533
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S21,0.0006979107856750488
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S22,0.0007866919040679932
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S23,-0.06501573324203491
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S24,0.001963496208190918
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S25,0.0013956427574157715
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S26,0.006326258182525635
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S27,-0.061451733112335205
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S28,0.002628505229949951
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S29,0.003331124782562256
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S30,0.00024446845054626465
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S31,-0.05210292339324951
lavender-only-horizontal-run01,lavender,4,4,4.0,5.0,S32,0.0008407831192016602
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S1,0.003638744354248047
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S2,0.0029006004333496094
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S3,0.001594245433807373
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S4,0.0011309981346130371
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S5,6.687641143798828e-05
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S6,1.564621925354004e-06
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S7,2.536177635192871e-05
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S8,0.00012969970703125
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S9,0.0004773736000061035
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S10,1.913309097290039e-05
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S11,0.0003648698329925537
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S12,0.00015747547149658203
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S13,0.00014579296112060547
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S14,0.0001251697540283203
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S15,0.0001347064971923828
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S16,3.230571746826172e-05
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S17,0.0002480745315551758
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S18,0.00013712048530578613
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S19,0.0009242892265319824
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S20,0.0002879500389099121
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S21,0.00010374188423156738
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S22,0.00016617774963378906
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S23,4.13060188293457e-05
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S24,0.0005491971969604492
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S25,0.00031745433807373047
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S26,0.0016756653785705566
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S27,0.0006548166275024414
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S28,0.000634312629699707
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S29,0.0008705854415893555
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S30,8.222460746765137e-05
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S31,0.0006795525550842285
lavender-only-horizontal-run01,lavender,5,0,0.0,1.0,S32,0.00034224987030029297
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S1,-0.0042324066162109375
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S2,-0.0029603242874145508
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S3,-0.001865386962890625
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S4,-0.0004947781562805176
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S5,0.00033664703369140625
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S6,8.001923561096191e-06
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S7,-3.793835639953613e-05
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S8,0.0003914833068847656
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S9,-0.0004954338073730469
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S10,5.328655242919922e-05
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S11,-0.00012224912643432617
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S12,-2.518296241760254e-05
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S13,-1.710653305053711e-05
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S14,-6.210803985595703e-05
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S15,-0.00011557340621948242
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S16,5.930662155151367e-06
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S17,0.000717461109161377
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S18,0.00019150972366333008
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S19,-0.00022554397583007812
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S20,-7.969141006469727e-05
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S21,4.547834396362305e-05
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S22,-0.00010383129119873047
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S23,-4.8726797103881836e-05
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S24,-0.0006113648414611816
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S25,-5.7220458984375e-06
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S26,-0.0004590749740600586
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S27,-0.00022667646408081055
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S28,0.0008141994476318359
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S29,0.00028324127197265625
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S30,5.2303075790405273e-05
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S31,-0.00023829936981201172
lavender-only-horizontal-run01,lavender,5,4,4.0,5.0,S32,-4.857778549194336e-06
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S1,0.019530773162841797
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S2,0.01812267303466797
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S3,0.00796663761138916
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S4,0.009334087371826172
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S5,0.0018424391746520996
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S6,4.960596561431885e-05
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S7,0.0002326369285583496
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S8,0.0017290711402893066
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S9,0.002278625965118408
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S10,0.00018459558486938477
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S11,0.00369340181350708
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S12,0.0012969970703125
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S13,0.0011838674545288086
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S14,0.000982731580734253
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S15,0.0007481575012207031
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S16,0.0003674626350402832
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S17,0.00484919548034668
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S18,0.0017965435981750488
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S19,0.006117463111877441
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S20,0.0019144415855407715
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S21,0.000750124454498291
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S22,0.0005657672882080078
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S23,0.00016361474990844727
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S24,0.0008131861686706543
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S25,0.0013905167579650879
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S26,0.005175173282623291
lavender-only-horizontal-run01,lavender,5,7,7.0,8.0,S27,0.002064526081085205
