source,leg,sample_offset,channel,q25,median,q75,session_count,encounter_count
lavender,entry,-1,S4,-0.011650994420051576,-0.008621408389164852,-0.0041006525357564355,4,20
lavender,entry,-1,S5,-0.0028752730442927433,-0.002408385276794432,-0.001052498817443846,4,20
lavender,entry,-1,S6,-8.647516369819641e-05,-3.3443624323064626e-05,-1.1398242070124689e-05,4,20
lavender,entry,-1,S7,-0.0024045318752140194,-1.6111316102923915e-05,0.0004219575361772014,4,20
lavender,entry,-1,S8,-0.003055398280803974,-0.002039962581225804,-0.0009585789271763393,4,20
lavender,entry,-1,S9,-0.004068156083424886,-0.0023965377074021557,-0.0013382489031011407,4,20
lavender,entry,0,S1,-0.01935666799545288,-0.011183305220170454,-0.007458925247192383,4,20
lavender,entry,0,S10,-0.0002517635172063654,-0.00015046379782936788,-6.842613220214844e-05,4,20
lavender,entry,0,S11,-0.0013166789884691112,-0.00015464850834437784,0.0005239334973421962,4,20
lavender,entry,0,S12,-0.0019945427775382996,-0.001500525535681309,-0.0005847811698913581,4,20
lavender,entry,0,S13,-0.0018088221549987793,-0.001520349429203914,-0.0005098581314086918,4,20
lavender,entry,0,S14,-0.0015643164515495302,-0.0011319915453592937,-0.0003030110489238392,4,20
lavender,entry,0,S15,-0.002240630713376132,-5.763468116220833e-05,0.00022712620821866108,4,20
lavender,entry,0,S16,-0.0005789771676063538,-0.00046164408708230045,-0.00017011165618896487,4,20
lavender,entry,0,S17,-0.005473479628562927,-0.004339768336369442,-0.0006664872169494646,4,20
lavender,entry,0,S18,-0.0027915239334106445,-0.0024068722358116736,-0.0005719959735870361,4,20
lavender,entry,0,S19,-0.0018615072423761544,-0.0001285997304049407,0.0004689332210656368,4,20
lavender,entry,0,S2,-0.019397437572479248,-0.01194165836681019,-0.007723331451416016,4,20
lavender,entry,0,S20,-0.003179758787155152,-0.0024431438157052707,-0.0005451007322831588,4,20
lavender,entry,0,S21,-0.001120440661907196,-0.0010225574175516765,-0.00019837238571860613,4,20
lavender,entry,0,S22,-0.0011367723345756533,-0.0006599299835436273,-0.0003727972507476811,4,20
lavender,entry,0,S23,-0.001324328509244052,0.00011892210353504521,0.0006054076281460847,4,20
lavender,entry,0,S24,-0.0025988121827443442,-0.0011781855063004926,-0.00042765415631807765,4,20
lavender,entry,0,S25,-0.0021341794576400365,-0.0014793404511043004,-0.0003115534782409668,4,20
lavender,entry,0,S26,-0.009290029605229694,-0.005862254084962787,-0.0024910569190979004,4,20
lavender,entry,0,S27,-0.0009136850183660335,0.00026544657620516677,0.000394994562322443,4,20
lavender,entry,0,S28,-0.007494408554501003,-0.006024835365159171,-0.00360029935836792,4,20
lavender,entry,0,S29,-0.006391854719682174,-0.005807855190374913,-0.0006884217262268102,4,20
lavender,entry,0,S3,-0.00019656528126109726,0.0001698537306352095,0.0002481627773928952,4,20
lavender,entry,0,S30,-0.0007191208692697377,-0.0004238168398539225,-8.422562054225322e-05,4,20
lavender,entry,0,S31,-0.0022303754633123223,-8.741653326785924e-05,0.00039723569696599773,4,20
lavender,entry,0,S32,-0.001623080326960637,-0.0013447189942384378,-0.00011652708053588867,4,20
lavender,entry,0,S4,-0.012522409359614052,-0.008045857602899725,-0.0031453804536299267,4,20
lavender,entry,0,S5,-0.0028327811848033557,-0.0020043717490302194,-0.0006682702473231725,4,20
lavender,entry,0,S6,-9.338921970791288e-05,-3.260103139010342e-05,-3.904104232788086e-06,4,20
lavender,entry,0,S7,-0.002212517189257073,-0.0018985704942183063,0.0004294785586270418,4,20
lavender,entry,0,S8,-0.002883390946821733,-0.002097895410325792,-0.0008030533790588379,4,20
lavender,entry,0,S9,-0.003986756006876627,-0.0021246975118463687,-0.0015184283256530762,4,20
lavender,exit,0,S1,-0.018992284933725994,-0.007905012521988306,0.007367028130425351,4,20
lavender,exit,0,S10,-0.00024917125701904295,-0.00010677178700764952,-1.973983569022933e-05,4,20
lavender,exit,0,S11,-0.0026395537636496806,-0.00212294559974175,-0.00041751211339777206,4,20
lavender,exit,0,S12,-0.0019592169003608897,-0.0006978445582919643,0.0001032302776972458,4,20
lavender,exit,0,S13,-0.0018399648177318084,-0.0005921920140584305,0.0001354217529296875,4,20
lavender,exit,0,S14,-0.0014752497275670367,-0.0004986452333854902,0.00014391541481018142,4,20
lavender,exit,0,S15,-0.0026445027553673945,-0.0013024636677333294,-2.7858127247203798e-05,4,20
lavender,exit,0,S16,-0.0005514423052469889,-0.00017551581064860022,4.278123378753664e-05,4,20
lavender,exit,0,S17,-0.005317310492197672,-0.0019251780632214657,0.00021127859751383845,4,20
lavender,exit,0,S18,-0.002753949165344238,-0.0011544059021304349,0.0001243333021799729,4,20
lavender,exit,0,S19,-0.001561620018698953,-0.0002101303695084214,0.0004689332210656368,4,20
lavender,exit,0,S2,-0.018490970134735107,-0.008424526605850611,0.005360486772325311,4,20
lavender,exit,0,S20,-0.0029915869235992427,-0.0007410338430693651,0.0004691382249196396,4,20
lavender,exit,0,S21,-0.0011020837686000727,-0.0002773355956029409,0.00011107325553894063,4,20
lavender,exit,0,S22,-0.0010927766561508179,-0.00039991074138217485,0.00028907794218796957,4,20
lavender,exit,0,S23,-0.0020911693572998047,0.00011086928380000114,0.0005306113849986679,4,20
lavender,exit,0,S24,-0.002233505249023437,-0.00045593732442611294,0.0019219777522942972,4,20
lavender,exit,0,S25,-0.001989263754624587,-0.0003462831179300943,0.0004845208591885039,4,20
lavender,exit,0,S26,-0.00829241673151652,-0.0013185090488857661,0.002580933081798067,4,20
lavender,exit,0,S27,-0.0020541494542902165,-0.0002660534598610619,0.00042776627974076695,4,20
lavender,exit,0,S28,-0.007259409957461886,-0.004093925158182777,0.0014298983982631152,4,20
lavender,exit,0,S29,-0.0059528350830078125,-0.0014148372592348035,0.0009491509861416302,4,20
lavender,exit,0,S3,-0.0026170557195490055,0.00017066001892089843,0.0002775904420134308,4,20
lavender,exit,0,S30,-0.0005920440345615536,-0.00040590304594773514,0.00013296093259538948,4,20
lavender,exit,0,S31,-0.002044157548384233,2.8839359035739534e-05,0.000538847663185813,4,20
lavender,exit,0,S32,-0.0015049164111797626,-0.00023732582728067954,0.0006791644626193584,4,20
lavender,exit,0,S4,-0.011216431856155396,-0.0051516228251987,0.00035795569419861284,4,20
lavender,exit,0,S5,-0.002821609571382597,-0.0018579201264814899,0.0004428795405796594,4,20
lavender,exit,0,S6,-8.572389682133991e-05,-3.341924060474742e-05,-3.904104232788085e-06,4,20
lavender,exit,0,S7,-0.0027493708061449456,-0.002228994562168314,6.485294986080374e-05,4,20
lavender,exit,0,S8,-0.0026979578005803095,-0.0020840222185308285,0.0004490613937377933,4,20
lavender,exit,0,S9,-0.0037649075190226236,-0.0016153393647609607,0.00046849556458302034,4,20
lavender,exit,1,S1,-0.007799906390053886,0.004146946801079645,0.024733577455793108,4,20
lavender,exit,1,S10,-0.00022101402282714844,-4.2703416612413195e-05,5.96783377907493e-05,4,20
lavender,exit,1,S11,-0.0025496396151455966,4.7867948358709225e-05,0.0005386200818148526,4,20
lavender,exit,1,S12,-0.0014444115834358411,8.315245310465551e-05,0.0008143797898903871,4,20
lavender,exit,1,S13,-0.0012881786395341922,0.00016505188412136565,0.0007705963574923002,4,20
lavender,exit,1,S14,-0.0009431572897093636,0.0002030319637722444,0.0008815129597981772,4,20
lavender,exit,1,S15,-0.0026546536069927797,-7.802789861505691e-05,0.00047544999556107945,4,20
lavender,exit,1,S16,-0.0004114710858889988,5.153682496812617e-05,0.0002134044965108236,4,20
lavender,exit,1,S17,-0.004025188939911979,0.0009228878551059312,0.0020426577991909454,4,20
lavender,exit,1,S18,-0.0022115799096914437,0.00016701552602979878,0.0010300126340654168,4,20
lavender,exit,1,S19,-0.002494494120279948,0.00012902470378132566,0.0004580454392866654,4,20
lavender,exit,1,S2,-0.00974231106894357,0.0027407063378228095,0.021600608701829786,4,20
lavender,exit,1,S20,-0.0017435428423759264,0.0007054448127746606,0.0018938736482100055,4,20
lavender,exit,1,S21,-0.0007743927148672251,0.0002125196986728251,0.000644185928383259,4,20
lavender,exit,1,S22,-0.00030461947123209637,0.0003988219632042783,0.0009711430622981145,4,20
lavender,exit,1,S23,-0.0021398002451116387,9.671847025553385e-05,0.00047570358623157816,4,20
lavender,exit,1,S24,0.00035218703441130807,0.00197166469362047,0.0033174933809222602,4,20
lavender,exit,1,S25,-0.001601776811811659,0.0005640043152703197,0.0012296182768685479,4,20
lavender,exit,1,S26,-0.003392540491544283,0.005260596672693899,0.008154969948988695,4,20
lavender,exit,1,S27,-0.002388958497480913,-0.0003305023366754708,0.0005323453383012251,4,20
lavender,exit,1,S28,-0.006213886208004421,-0.001416285832722981,0.0019749573298863034,4,20
lavender,exit,1,S29,-0.004200125351930276,0.001210105419158938,0.0034542679786682133,4,20
lavender,exit,1,S3,-0.002005756675422966,-0.00015662552474381163,0.000290466077399976,4,20
lavender,exit,1,S30,-0.000388993157280816,-8.392181151952497e-05,0.00027138846261160724,4,20
lavender,exit,1,S31,-0.0024137496948242188,-0.00016235066698743164,0.00016750917806253793,4,20
lavender,exit,1,S32,-0.0011142706259703026,0.00027209520339965826,0.000986856764013117,4,20
lavender,exit,1,S4,-0.008228981069156103,2.64922777811706e-05,0.007360816001892092,4,20
lavender,exit,1,S5,-0.0027328438229031033,-0.0010251733991834848,0.0007104873657226589,4,20
lavender,exit,1,S6,-7.51813252766927e-05,-3.978237509727478e-05,-1.3292738885590525e-05,4,20
lavender,exit,1,S7,-0.00227993546110211,-0.00010182331134746608,0.00033482638272372157,4,20
lavender,exit,1,S8,-0.0023642770655743486,-0.0014037403193387116,0.000919716698782785,4,20
lavender,exit,1,S9,-0.0018830448389053345,0.00040529171625773135,0.003209710121154785,4,20
lavender,exit,2,S1,0.007759730021158854,0.024740219116210938,0.04400629997253419,4,20
lavender,exit,2,S10,-8.710225423177083e-05,5.1577885945638043e-05,0.00019671916961669933,4,20
lavender,exit,2,S11,-0.002601807767694647,-0.0013078559528697654,0.0002799467606977982,4,20
lavender,exit,2,S12,-0.0007376945935762846,0.0009591314527723526,0.0020531645187964807,4,20
lavender,exit,2,S13,-0.0006061731240688226,0.0008843289481268991,0.0019615796896127555,4,20
lavender,exit,2,S14,-0.0003212613937182304,0.0010173095597161188,0.0018748136667104869,4,20
lavender,exit,2,S15,-0.0005121772939508612,0.00011644270512964797,0.00048003723094989717,4,20
lavender,exit,2,S16,-0.00020017226537068683,0.000293372737036811,0.0005691372431241549,4,20
lavender,exit,2,S17,-0.0014616831755026793,0.003295687692505974,0.005617296695709229,4,20
lavender,exit,2,S18,-0.0013196697601905237,0.0007879952589670821,0.002159616121878991,4,20
lavender,exit,2,S19,-0.0013439005071466618,0.0003333308480002663,0.0004404729062860661,4,20
lavender,exit,2,S2,0.0059146881103515625,0.021722018718719482,0.03856712977091472,4,20
lavender,exit,2,S20,-0.0007316332596998948,0.0018425981203715007,0.003735326803647555,4,20
lavender,exit,2,S21,-0.0003881102953201686,0.0005158848232693142,0.0011675449518057017,4,20
lavender,exit,2,S22,1.528324225010005e-05,0.0008861997297831942,0.0014701783657073975,4,20
lavender,exit,2,S23,-5.9447505257346434e-05,0.00010169636119495728,0.0005857438752145478,4,20
lavender,exit,2,S24,0.0008399853339562048,0.0027695840055292297,0.003817641735076904,4,20
lavender,exit,2,S25,-0.0002398106786939833,0.0015844052488153632,0.0021439378078167257,4,20
lavender,exit,2,S26,-0.00094872560256567,0.00695591081272472,0.012583996310378565,4,20
lavender,exit,2,S27,-0.0023474389856511903,0.00034441129125729945,0.0004269426519220525,4,20
lavender,exit,2,S28,-0.003047486146291097,0.001358044998986381,0.003293999603816441,4,20
lavender,exit,2,S29,-0.002705778831090682,0.0023667414983113626,0.005779811969170204,4,20
lavender,exit,2,S3,-0.0013629523190585053,8.334122694932016e-05,0.0002611983906139027,4,20
lavender,exit,2,S30,-0.0002482645697407908,0.00012867420147626835,0.00044596195220947266,4,20
lavender,exit,2,S31,-0.002382560209794478,-0.0019056611246876902,0.0005599368702281602,4,20
lavender,exit,2,S32,-0.00024106105168660488,0.0010192734854561941,0.0013525210894071138,4,20
lavender,exit,2,S4,-0.0009784912451719634,0.008885711431503294,0.015050351619720457,4,20
lavender,exit,2,S5,-0.0019960535897148982,-5.948543548583946e-05,0.0014055115836007258,4,20
lavender,exit,2,S6,-6.72563910484314e-05,-3.9447098970413215e-05,1.0292638431895858e-05,4,20
lavender,exit,2,S7,-0.0024297020652077417,-0.0016586130315607247,0.00017171014438975926,4,20
lavender,exit,2,S8,-0.0015501923031277128,0.0002905428409576417,0.0012917518615722656,4,20
lavender,exit,2,S9,0.0002796405400985328,0.003427899309567043,0.005546971162160241,4,20
lavender,exit,3,S1,0.0174881328235973,0.03065152168273926,0.04423100298101252,4,20
lavender,exit,3,S10,-3.577501345903443e-05,7.631381352742514e-05,0.00024108886718750015,4,20
lavender,exit,3,S11,-0.0013978011680371833,-1.273974023684082e-06,0.000410542343602036,4,20
lavender,exit,3,S12,-4.916588465372734e-05,0.0014926520260897553,0.0021730798941392167,4,20
lavender,exit,3,S13,3.087785508897562e-05,0.0015410564162514427,0.0019822445782748136,4,20
lavender,exit,3,S14,0.00020495123333401144,0.0012670648949486868,0.0018495779771071214,4,20
lavender,exit,3,S15,-0.0014664461086322748,0.00025059960105202413,0.0005113572785348603,4,20
lavender,exit,3,S16,-5.435546239217126e-05,0.0003897547721862793,0.0006097280062161959,4,20
lavender,exit,3,S17,-0.0012964652134821969,0.0035306002412523545,0.006346766765301044,4,20
lavender,exit,3,S18,-0.000532679425345527,0.0016103535890579226,0.0023306310176849365,4,20
lavender,exit,3,S19,-0.001916161450472745,0.0003003423864191227,0.0005547133359042079,4,20
lavender,exit,3,S2,0.012621514002482096,0.026395479838053387,0.03673421419583835,4,20
lavender,exit,3,S20,0.0003297289212544758,0.002498865127563477,0.0033804636735182544,4,20
lavender,exit,3,S21,-4.040665096706822e-05,0.0008739637477057321,0.0010829567909240723,4,20
lavender,exit,3,S22,0.0003216067949930827,0.0009429196516672771,0.0013613013120797966,4,20
lavender,exit,3,S23,-0.0023798870317863693,-0.0019128929484974254,0.00040495395660400374,4,20
lavender,exit,3,S24,0.001764697687966483,0.0024335384368896493,0.0034123403685433528,4,20
lavender,exit,3,S25,0.0007395829473223005,0.0016840298970540364,0.0019440346293979223,4,20
lavender,exit,3,S26,0.0028964110783168246,0.007907074027591282,0.011315254064706655,4,20
lavender,exit,3,S27,-0.0020052808703798237,-0.00022622888738458815,0.00033579553876604345,4,20
lavender,exit,3,S28,-0.001427150198391506,0.002622387625954368,0.004003345966339111,4,20
lavender,exit,3,S29,-0.0003942661815219459,0.004055028611963446,0.005246460437774658,4,20
lavender,exit,3,S3,-0.002582138234918768,-0.00040286719196974636,0.0003423690795898435,4,20
lavender,exit,3,S30,-5.728112799780708e-05,0.00026129484176635743,0.0004248619079589844,4,20
lavender,exit,3,S31,-0.002144999937577681,0.00017945487777908133,0.0005060976201837713,4,20
lavender,exit,3,S32,0.0002775043249130249,0.0009027421474456787,0.0012072920799255371,4,20
lavender,exit,3,S4,0.000858276420169406,0.010553772960390364,0.017020528133098897,4,20
lavender,exit,3,S5,-0.0006147676044040254,0.0012127842221941272,0.0018785170146397184,4,20
lavender,exit,3,S6,-6.063530842463175e-05,-2.1393482501690193e-05,1.1324882507324232e-05,4,20
lavender,exit,3,S7,-0.0025695856515463296,9.641647338867146e-05,0.00034877025719844894,4,20
lavender,exit,3,S8,-0.0007250245128359113,0.0011491786349903453,0.0015259214809962682,4,20
lavender,exit,3,S9,0.001272156834602356,0.003708402315775555,0.00522440213423509,4,20
lavender,exit,4,S1,0.012939453125,0.029387139654778818,0.036840391159057614,4,20
lavender,exit,4,S10,-6.800038473946706e-05,0.00010498932429722378,0.00024144649505615246,4,20
lavender,exit,4,S11,-0.0024469130999082095,0.00012028000571511014,0.0002487854524092241,4,20
lavender,exit,4,S12,0.0007477370756013052,0.0012985852029588488,0.0019310896213238055,4,20
lavender,exit,4,S13,0.0007306209632328576,0.0011974294464309494,0.0018238067626953124,4,20
lavender,exit,4,S14,0.0007454188806670052,0.0009430699878268771,0.0016727447509765625,4,20
lavender,exit,4,S15,-0.0017279191450639206,-8.893735481031014e-06,0.00040472420779141507,4,20
lavender,exit,4,S16,0.0001560587968145098,0.0003583259052700467,0.0005345986439631536,4,20
lavender,exit,4,S17,0.0008026507165696887,0.0036325865321689198,0.00598136278299185,4,20
lavender,exit,4,S18,0.00024947524070739757,0.0015473306179046636,0.001988837352165809,4,20
lavender,exit,4,S19,-0.00249012600291859,2.1681641087387493e-05,0.00043049725619229373,4,20
lavender,exit,4,S2,0.012581864992777506,0.023401954438951284,0.03217989748174494,4,20
lavender,exit,4,S20,0.0012214396681104384,0.0017210823116880474,0.00306097360757681,4,20
lavender,exit,4,S21,0.00030400497572762627,0.0006890029876263111,0.0010020342740145597,4,20
lavender,exit,4,S22,0.0004893600940704346,0.0007141364085209835,0.0011425869805472238,4,20
lavender,exit,4,S23,-0.002597247470508922,-0.00019675312620220773,0.0005113288953706816,4,20
lavender,exit,4,S24,0.0009468325546809603,0.0022225422518593924,0.0026683381625584195,4,20
lavender,exit,4,S25,0.0005789228848048619,0.0012895379747663227,0.0018027297088078092,4,20
lavender,exit,4,S26,0.003915509912702772,0.005853678120507135,0.009687403837839762,4,20
lavender,exit,4,S27,-0.0027295242656360974,-0.0021056454591076787,0.0005050169957148564,4,20
lavender,exit,4,S28,-7.70113297871181e-05,0.001994350126811436,0.0037657618522644043,4,20
lavender,exit,4,S29,0.0011672532403623902,0.0036628339025709363,0.0048489982431585135,4,20
lavender,exit,4,S3,-0.0016400669560287942,0.00012389096346768463,0.00025619469679795273,4,20
lavender,exit,4,S30,-0.00018338515208317694,0.00027711157287870137,0.0004392850708651852,4,20
lavender,exit,4,S31,-0.002954344315962358,-0.0011983110447122587,0.00042135065252130676,4,20
lavender,exit,4,S32,0.0003421923943928308,0.0006749603483411999,0.001026872071352872,4,20
lavender,exit,4,S4,0.006920814514160156,0.008360228273603651,0.014859364582942083,4,20
lavender,exit,4,S5,-1.8305592722706997e-05,0.0013272670599130485,0.001939467021397182,4,20
lavender,exit,4,S6,-7.052222887674972e-05,-1.397249954087394e-05,1.8696893345225938e-05,4,20
lavender,exit,4,S7,-0.0010218960898263113,-2.3693749398896174e-05,0.00022269224191640897,4,20
lavender,exit,4,S8,-0.00022778979369572313,0.0010994937684800888,0.0016676187515258787,4,20
lavender,exit,4,S9,0.0020462671915690103,0.0028914517826504177,0.004376947879791261,4,20
lavender,exit,5,S1,0.004232278891972129,0.021125639809502498,0.02955613136291504,4,20
lavender,exit,5,S10,-4.6036073139735605e-05,8.64716319294719e-05,0.0001902634447271174,4,20
lavender,exit,5,S11,-0.0024699096555833694,3.794106570157048e-05,0.00046424432234330574,4,20
lavender,exit,5,S12,0.0005427626046267422,0.0010227362314860022,0.0017209465687091532,4,20
lavender,exit,5,S13,0.0005933642387390137,0.0010763491903032574,0.0017337994142012161,4,20
lavender,exit,5,S14,0.00041629393379409585,0.0008661051591237385,0.0012978911399841309,4,20
lavender,exit,5,S15,-0.0011731014623270403,0.00025792073721837513,0.00036166147752241635,4,20
lavender,exit,5,S16,0.00018174515830145943,0.00029626025093926325,0.00051345733495859,4,20
lavender,exit,5,S17,0.0016201734542846678,0.0026995611913276435,0.00546656052271525,4,20
lavender,exit,5,S18,0.0005867449300629752,0.0010697227535825787,0.001980755545876243,4,20
lavender,exit,5,S19,-0.0022994604977694426,-4.912867690577974e-06,0.0004540139978582204,4,20
lavender,exit,5,S2,0.0034706645541720945,0.018413926873888292,0.026159620285034182,4,20
lavender,exit,5,S20,0.0007358642367573526,0.0015979409217834468,0.002690883477528889,4,20
lavender,exit,5,S21,0.0003220318973838509,0.0004832320743136934,0.0010237455368041991,4,20
lavender,exit,5,S22,0.00015779516913674095,0.0005825321589197432,0.0009016692638397217,4,20
lavender,exit,5,S23,-0.0023178667217106015,-0.0005762625222254284,0.00045282964582567064,4,20
lavender,exit,5,S24,-7.1380819593157e-05,0.0015879528863089428,0.0019379830979681636,4,20
lavender,exit,5,S25,0.0002508017751905653,0.0011881226068967345,0.001555048502408541,4,20
lavender,exit,5,S26,0.0010562539100646966,0.0043592921325138635,0.007664620876312251,4,20
lavender,exit,5,S27,-0.002037691347526782,-0.000156641006469727,0.00043241544203324655,4,20
lavender,exit,5,S28,-0.0004815054791314278,0.0024751517679784205,0.002897464312039888,4,20
lavender,exit,5,S29,0.0012376254255121405,0.002370176893292051,0.005315285462599534,4,20
lavender,exit,5,S3,-0.00275662967136928,-7.3562968860973e-05,0.0003255930813876065,4,20
lavender,exit,5,S30,5.932954641488882e-05,0.00022959389856883457,0.00040167995861598423,4,20
lavender,exit,5,S31,-0.0002703955679228813,0.000401020050048828,0.0004898923816102923,4,20
lavender,exit,5,S32,3.849531148935284e-05,0.0005010962486267087,0.0010293034406808703,4,20
lavender,exit,5,S4,0.0034509936968485514,0.008702203824922636,0.011560618877410889,4,20
lavender,exit,5,S5,0.0005958676338195801,0.0012721018357710406,0.0017733697767381544,4,20
lavender,exit,5,S6,-6.898492574691778e-05,-1.6402453184127808e-05,2.2004048029581707e-05,4,20
lavender,exit,5,S7,-0.0025530981295036545,-0.0004119594375808528,0.0005243258042768998,4,20
lavender,exit,5,S8,7.506314810219348e-06,0.0008990183854714416,0.001482248306274414,4,20
lavender,exit,5,S9,0.0006435381041632756,0.0026839770279921495,0.0032414793968200684,4,20
lavender,exit,6,S1,-0.0030770699183146153,0.012392827442714149,0.020077133178710953,4,20
lavender,exit,6,S10,-6.465646955702038e-05,6.177673092136136e-05,0.00014817714691162115,4,20
lavender,exit,6,S11,-0.002449383983364353,9.712770387723853e-05,0.00035968693819913,4,20
lavender,exit,6,S12,0.0002198219299316405,0.0006978873695646014,0.0011753439903259277,4,20
lavender,exit,6,S13,0.00020440419514973946,0.0009033354845913973,0.001256585121154785,4,20
lavender,exit,6,S14,0.00011600960384715666,0.0006607697381601705,0.0009632706642150879,4,20
lavender,exit,6,S15,-0.002421467335193189,0.000280662016435103,0.00042340972206809295,4,20
lavender,exit,6,S16,8.014837900797526e-05,0.00020170211791992188,0.0003605484962463379,4,20
lavender,exit,6,S17,0.0006988644599914548,0.002284891677625251,0.003977763652801511,4,20
lavender,exit,6,S18,0.0001895906669752938,0.0007946656809912784,0.0018816689650217686,4,20
lavender,exit,6,S19,-0.00021128220991654826,0.0001750811181887232,0.000438148325139826,4,20
lavender,exit,6,S2,-0.00124748018052843,0.011357886450631278,0.018335088094075525,4,20
lavender,exit,6,S20,0.0003668665885925291,0.0010688978356200379,0.0019012093544006341,4,20
lavender,exit,6,S21,0.0001128230776105608,0.00037345057958132255,0.0007006525993347166,4,20
lavender,exit,6,S22,7.161233160230847e-05,0.00030521729162761153,0.0005684792995452881,4,20
lavender,exit,6,S23,-0.001997001243360115,0.00024411244825883345,0.00042734362862326873,4,20
lavender,exit,6,S24,-0.0005461970965067542,0.0007206967898777554,0.0011232278563759548,4,20
lavender,exit,6,S25,-0.00020575291150576116,0.0009129999519942642,0.0013301412264506022,4,20
lavender,exit,6,S26,0.000757674376169839,0.001987097518784659,0.004666507244110106,4,20
lavender,exit,6,S27,-0.0005674547963328179,8.689273487437853e-05,0.0004547292535955251,4,20
lavender,exit,6,S28,-0.0008894174129931954,0.0018592625856399538,0.0035267793215238144,4,20
lavender,exit,6,S29,0.0002514100694037103,0.0021406267628525243,0.003861947854359945,4,20
lavender,exit,6,S3,-0.0002484249346184007,0.0002398447556929155,0.00040571617357658613,4,20
lavender,exit,6,S30,-1.4936285359518869e-05,0.0001797730272466486,0.0003317466803959438,4,20
lavender,exit,6,S31,-0.0017071853984485966,0.00024664763248328006,0.00052281581994259,4,20
lavender,exit,6,S32,-0.0001547708139791117,0.00042715455804552376,0.0008222381273905438,4,20
lavender,exit,6,S4,0.0006812638706631121,0.005676094587747153,0.00805121660232544,4,20
lavender,exit,6,S5,0.00022402831486293247,0.0010203070110744903,0.0017082567338819628,4,20
lavender,exit,6,S6,-6.04490439097087e-05,-2.6061679377700344e-05,1.2441476186116532e-05,4,20
lavender,exit,6,S7,-0.0022122023941634535,-0.00047218679177640625,0.0004094441731770833,4,20
lavender,exit,6,S8,0.00028502728257860454,0.0010471741358439128,0.0011716072375957782,4,20
lavender,exit,6,S9,-0.00012093782424926754,0.0015353759129842124,0.002053964138031006,4,20
lavender,exit,7,S1,-0.006289865289415633,0.003989108197100751,0.011164903640747074,4,20
lavender,exit,7,S10,-5.3222690309797e-05,1.0967254638671878e-05,0.0001353025436401368,4,20
lavender,exit,7,S11,-0.0023453065327235633,-0.00041351535103537854,0.0006061033769087358,4,20
lavender,exit,7,S12,-0.00019084904100987826,0.0005055878843579974,0.0007868806521097815,4,20
lavender,exit,7,S13,-7.302730114429028e-05,0.0005480087164676551,0.0009252309799194337,4,20
lavender,exit,7,S14,-1.9890921456473354e-05,0.0002561726353385231,0.0006924470265706378,4,20
lavender,exit,7,S15,-0.0024697780609130864,-6.492881031779549e-05,0.0004415620457042347,4,20
lavender,exit,7,S16,-3.2166639963785805e-05,0.00015979579516819546,0.0002622127532958985,4,20
lavender,exit,7,S17,-4.380941390991218e-05,0.001694724415287827,0.0028789639472961413,4,20
lavender,exit,7,S18,-3.175969634737297e-05,0.0007446951099804467,0.00120734969774882,4,20
lavender,exit,7,S19,-6.761334159157496e-05,3.960999575528223e-05,0.0003592173258463533,4,20
lavender,exit,7,S2,-0.005839756556919644,0.004155863415111195,0.0106320063273112,4,20
lavender,exit,7,S20,-5.1660197121756435e-05,0.0005211977215556355,0.0012371579806009926,4,20
lavender,exit,7,S21,-1.4662742614747395e-06,0.0003314072435552424,0.00043070316314697266,4,20
lavender,exit,7,S22,-7.270773251851409e-05,0.00015686587853865186,0.00034137765566507965,4,20
lavender,exit,7,S23,-0.002052605926216423,0.00020016082609542704,0.0005215514789928089,4,20
lavender,exit,7,S24,-0.00028488039970397955,1.826146980384725e-05,0.0006025054238059302,4,20
lavender,exit,7,S25,-2.1755695343017578e-05,0.0005179991969814549,0.0009405888043917143,4,20
lavender,exit,7,S26,-0.0007717230103232645,0.0009129535068165173,0.0026271939277648926,4,20
lavender,exit,7,S27,-0.002159768884832209,-0.0019299935812901973,2.6323578574438737e-05,4,20
lavender,exit,7,S28,-0.001573859871207893,0.0011098661593028478,0.002714601846841666,4,20
lavender,exit,7,S29,-0.00044232606887817453,0.0017757849259810012,0.002560834089914958,4,20
lavender,exit,7,S3,-0.00245056523905172,-0.0012694055383855657,0.0004030747847123578,4,20
lavender,exit,7,S30,-3.156065940856949e-05,0.00018706811325890676,0.00031514167785644525,4,20
lavender,exit,7,S31,-0.0027326381567752724,-0.002390214891144724,0.0005319551988081498,4,20
lavender,exit,7,S32,-0.00032058396896758666,0.0002617292933993869,0.000606292425984084,4,20
lavender,exit,7,S4,-0.0005327463150024436,0.0025854281016758508,0.005100588003794352,4,20
lavender,exit,7,S5,-1.7608915056501117e-05,0.0011572758356730144,0.0016653812848604645,4,20
lavender,exit,7,S6,-7.541668720734426e-05,-4.2773783206939704e-05,2.6996319110576925e-05,4,20
lavender,exit,7,S7,-0.0022606261364825366,-0.0001727571391096019,0.0007468642610492128,4,20
lavender,exit,7,S8,1.2582966259547641e-05,0.0007439149277550834,0.001259666500669537,4,20
lavender,exit,7,S9,-0.0007414881672177995,0.0003664429698671614,0.0009689450263977053,4,20
lavender,exit,8,S1,-0.005490183830261233,-0.0026000605689154733,0.008372105084932765,4,20
lavender,exit,8,S10,-6.937185923258463e-05,-3.0390627972491195e-06,0.0001242160797119141,4,20
lavender,exit,8,S11,-0.0020110932263461023,0.0002546960657293151,0.000479069623080167,4,20
